Test Description,Size,Method,Iteration,Time (ms),GC Time (ms),Allocated (MB),Copied (MB),Max Live Gen 1 (MB),Peak (MB)
DPS interface for compact regions/map on List,2^10,mapL.force,7,2.0,0.0,0.27030181884765625,0.00350189208984375,0.034820556640625,6
DPS interface for compact regions/map on List,2^10,mapL.force,8,2.0,0.0,0.27030181884765625,0.00350189208984375,0.034820556640625,6
DPS interface for compact regions/map on List,2^10,mapL.force,9,2.0,0.0,0.27030181884765625,0.00350189208984375,0.034820556640625,6
DPS interface for compact regions/map on List,2^10,mapL.force,10,2.0,0.0,0.27030181884765625,0.00350189208984375,0.034820556640625,6
DPS interface for compact regions/map on List,2^10,mapL.copyCR,1,2.0,0.0,0.33300018310546875,0.00350189208984375,0.034820556640625,6
DPS interface for compact regions/map on List,2^10,mapL.copyCR,2,2.0,0.0,0.33300018310546875,0.00350189208984375,0.034820556640625,6
DPS interface for compact regions/map on List,2^10,mapL.copyCR,3,2.0,0.0,0.33300018310546875,0.00350189208984375,0.034820556640625,6
DPS interface for compact regions/map on List,2^10,mapL.copyCR,4,2.0,0.0,0.33300018310546875,0.00350189208984375,0.034820556640625,6
DPS interface for compact regions/map on List,2^10,mapL.copyCR,5,2.0,0.0,0.33300018310546875,0.00350189208984375,0.034820556640625,6
DPS interface for compact regions/map on List,2^10,mapL.copyCR,6,2.0,0.0,0.33300018310546875,0.00350189208984375,0.034820556640625,6
DPS interface for compact regions/map on List,2^10,mapL.copyCR,7,2.0,0.0,0.33300018310546875,0.00350189208984375,0.034820556640625,6
DPS interface for compact regions/map on List,2^10,mapL.copyCR,8,2.0,0.0,0.33300018310546875,0.00350189208984375,0.034820556640625,6
DPS interface for compact regions/map on List,2^10,mapL.copyCR,9,2.0,0.0,0.33300018310546875,0.00350189208984375,0.034820556640625,6
DPS interface for compact regions/map on List,2^10,mapL.copyCR,10,2.0,0.0,0.33300018310546875,0.00350189208984375,0.034820556640625,6
DPS interface for compact regions/map on List,2^10,mapS.force,1,2.0,0.0,0.20806121826171875,0.00350189208984375,0.034820556640625,6
DPS interface for compact regions/map on List,2^10,mapS.force,2,2.0,0.0,0.20806121826171875,0.00350189208984375,0.034820556640625,6
DPS interface for compact regions/map on List,2^10,mapS.force,3,2.0,0.0,0.20806121826171875,0.00350189208984375,0.034820556640625,6
DPS interface for compact regions/map on List,2^10,mapS.force,4,2.0,0.0,0.20806121826171875,0.00350189208984375,0.034820556640625,6
DPS interface for compact regions/map on List,2^10,mapS.force,5,2.0,0.0,0.20806121826171875,0.00350189208984375,0.034820556640625,6
DPS interface for compact regions/map on List,2^10,mapS.force,6,2.0,0.0,0.20806121826171875,0.00350189208984375,0.034820556640625,6
DPS interface for compact regions/map on List,2^10,mapS.force,7,2.0,0.0,0.20806121826171875,0.00350189208984375,0.034820556640625,6
DPS interface for compact regions/map on List,2^10,mapS.force,8,2.0,0.0,0.20806121826171875,0.00350189208984375,0.034820556640625,6
DPS interface for compact regions/map on List,2^10,mapS.force,9,2.0,0.0,0.20806121826171875,0.00350189208984375,0.034820556640625,6
DPS interface for compact regions/map on List,2^10,mapS.force,10,2.0,0.0,0.20806121826171875,0.00350189208984375,0.034820556640625,6
DPS interface for compact regions/map on List,2^10,mapS.copyCR,1,2.0,0.0,0.27075958251953125,0.00350189208984375,0.034820556640625,6
DPS interface for compact regions/map on List,2^10,mapS.copyCR,2,2.0,0.0,0.27075958251953125,0.00350189208984375,0.034820556640625,6
DPS interface for compact regions/map on List,2^10,mapS.copyCR,3,2.0,0.0,0.27075958251953125,0.00350189208984375,0.034820556640625,6
DPS interface for compact regions/map on List,2^10,mapS.copyCR,4,2.0,0.0,0.27075958251953125,0.00350189208984375,0.034820556640625,6
DPS interface for compact regions/map on List,2^10,mapS.copyCR,5,2.0,0.0,0.27075958251953125,0.00350189208984375,0.034820556640625,6
DPS interface for compact regions/map on List,2^10,mapS.copyCR,6,2.0,0.0,0.27075958251953125,0.00350189208984375,0.034820556640625,6
DPS interface for compact regions/map on List,2^10,mapS.copyCR,7,2.0,0.0,0.27075958251953125,0.00350189208984375,0.034820556640625,6
DPS interface for compact regions/map on List,2^10,mapS.copyCR,8,2.0,0.0,0.27075958251953125,0.00350189208984375,0.034820556640625,6
DPS interface for compact regions/map on List,2^10,mapS.copyCR,9,2.0,0.0,0.27075958251953125,0.00350189208984375,0.034820556640625,6
DPS interface for compact regions/map on List,2^10,mapS.copyCR,10,2.0,0.0,0.27075958251953125,0.00350189208984375,0.034820556640625,6
DPS interface for compact regions/map on List,2^10,mapSH.force,1,2.0,0.0,0.2397918701171875,0.00350189208984375,0.034820556640625,6
DPS interface for compact regions/map on List,2^10,mapSH.force,2,2.0,0.0,0.2397918701171875,0.00350189208984375,0.034820556640625,6
DPS interface for compact regions/map on List,2^10,mapSH.force,3,2.0,0.0,0.2397918701171875,0.00350189208984375,0.034820556640625,6
DPS interface for compact regions/map on List,2^10,mapSH.force,4,2.0,0.0,0.2397918701171875,0.00350189208984375,0.034820556640625,6
DPS interface for compact regions/map on List,2^10,mapSH.force,5,2.0,0.0,0.2397918701171875,0.00350189208984375,0.034820556640625,6
DPS interface for compact regions/map on List,2^10,mapSH.force,6,2.0,0.0,0.2397918701171875,0.00350189208984375,0.034820556640625,6
DPS interface for compact regions/map on List,2^10,mapSH.force,7,2.0,0.0,0.2397918701171875,0.00350189208984375,0.034820556640625,6
DPS interface for compact regions/map on List,2^10,mapSH.force,8,2.0,0.0,0.2397918701171875,0.00350189208984375,0.034820556640625,6
DPS interface for compact regions/map on List,2^10,mapSH.force,9,2.0,0.0,0.2397918701171875,0.00350189208984375,0.034820556640625,6
DPS interface for compact regions/map on List,2^10,mapSH.force,10,2.0,0.0,0.2397918701171875,0.00350189208984375,0.034820556640625,6
DPS interface for compact regions/map on List,2^10,mapSH.copyCR,1,2.0,0.0,0.302490234375,0.00350189208984375,0.034820556640625,6
DPS interface for compact regions/map on List,2^10,mapSH.copyCR,2,2.0,0.0,0.302490234375,0.00350189208984375,0.034820556640625,6
DPS interface for compact regions/map on List,2^10,mapSH.copyCR,3,2.0,0.0,0.302490234375,0.00350189208984375,0.034820556640625,6
DPS interface for compact regions/map on List,2^10,mapSH.copyCR,4,2.0,0.0,0.302490234375,0.00350189208984375,0.034820556640625,6
DPS interface for compact regions/map on List,2^10,mapSH.copyCR,5,2.0,0.0,0.302490234375,0.00350189208984375,0.034820556640625,6
DPS interface for compact regions/map on List,2^10,mapSH.copyCR,6,2.0,0.0,0.302490234375,0.00350189208984375,0.034820556640625,6
DPS interface for compact regions/map on List,2^10,mapSH.copyCR,7,2.0,0.0,0.302490234375,0.00350189208984375,0.034820556640625,6
DPS interface for compact regions/map on List,2^10,mapSH.copyCR,8,2.0,0.0,0.302490234375,0.00350189208984375,0.034820556640625,6
DPS interface for compact regions/map on List,2^10,mapSH.copyCR,9,2.0,0.0,0.302490234375,0.00350189208984375,0.034820556640625,6
DPS interface for compact regions/map on List,2^10,mapSH.copyCR,10,2.0,0.0,0.302490234375,0.00350189208984375,0.034820556640625,6
DPS interface for compact regions/map on List,2^10,mapST.force,1,2.0,0.0,0.2401123046875,0.00350189208984375,0.034820556640625,6
DPS interface for compact regions/map on List,2^10,mapST.force,2,2.0,0.0,0.2401123046875,0.00350189208984375,0.034820556640625,6
DPS interface for compact regions/map on List,2^10,mapST.force,3,2.0,0.0,0.2401123046875,0.00350189208984375,0.034820556640625,6
DPS interface for compact regions/map on List,2^10,mapST.force,4,2.0,0.0,0.2401123046875,0.00350189208984375,0.034820556640625,6
DPS interface for compact regions/map on List,2^10,mapST.force,5,2.0,0.0,0.2401123046875,0.00350189208984375,0.034820556640625,6
DPS interface for compact regions/map on List,2^10,mapST.force,6,2.0,0.0,0.2401123046875,0.00350189208984375,0.034820556640625,6
DPS interface for compact regions/map on List,2^10,mapST.force,7,2.0,0.0,0.2401123046875,0.00350189208984375,0.034820556640625,6
DPS interface for compact regions/map on List,2^10,mapST.force,8,2.0,0.0,0.2401123046875,0.00350189208984375,0.034820556640625,6
DPS interface for compact regions/map on List,2^10,mapST.force,9,2.0,0.0,0.2401123046875,0.00350189208984375,0.034820556640625,6
DPS interface for compact regions/map on List,2^10,mapST.force,10,2.0,0.0,0.2401123046875,0.00350189208984375,0.034820556640625,6
DPS interface for compact regions/map on List,2^10,mapST.copyCR,1,2.0,0.0,0.3028106689453125,0.00350189208984375,0.034820556640625,6
DPS interface for compact regions/map on List,2^10,mapST.copyCR,2,2.0,0.0,0.3028106689453125,0.00350189208984375,0.034820556640625,6
DPS interface for compact regions/map on List,2^10,mapST.copyCR,3,2.0,0.0,0.3028106689453125,0.00350189208984375,0.034820556640625,6
DPS interface for compact regions/map on List,2^10,mapST.copyCR,4,2.0,0.0,0.3028106689453125,0.00350189208984375,0.034820556640625,6
DPS interface for compact regions/map on List,2^10,mapST.copyCR,5,2.0,0.0,0.3028106689453125,0.00350189208984375,0.034820556640625,6
DPS interface for compact regions/map on List,2^10,mapST.copyCR,6,2.0,0.0,0.3028106689453125,0.00350189208984375,0.034820556640625,6
DPS interface for compact regions/map on List,2^10,mapST.copyCR,7,2.0,0.0,0.3028106689453125,0.00350189208984375,0.034820556640625,6
DPS interface for compact regions/map on List,2^10,mapST.copyCR,8,2.0,0.0,0.3028106689453125,0.00350189208984375,0.034820556640625,6
DPS interface for compact regions/map on List,2^10,mapST.copyCR,9,2.0,0.0,0.3028106689453125,0.00350189208984375,0.034820556640625,6
DPS interface for compact regions/map on List,2^10,mapST.copyCR,10,2.0,0.0,0.3028106689453125,0.00350189208984375,0.034820556640625,6
DPS interface for compact regions/map on List,2^10,mapTRL.force,1,2.0,0.0,0.26396942138671875,0.00350189208984375,0.034820556640625,6
DPS interface for compact regions/map on List,2^10,mapTRL.force,2,2.0,0.0,0.26396942138671875,0.00350189208984375,0.034820556640625,6
DPS interface for compact regions/map on List,2^10,mapTRL.force,3,2.0,0.0,0.26396942138671875,0.00350189208984375,0.034820556640625,6
DPS interface for compact regions/map on List,2^10,mapTRL.force,4,2.0,0.0,0.26396942138671875,0.00350189208984375,0.034820556640625,6
DPS interface for compact regions/map on List,2^10,mapTRL.force,5,2.0,0.0,0.26396942138671875,0.00350189208984375,0.034820556640625,6
DPS interface for compact regions/map on List,2^10,mapTRL.force,6,2.0,0.0,0.26396942138671875,0.00350189208984375,0.034820556640625,6
DPS interface for compact regions/map on List,2^10,mapTRL.force,7,2.0,0.0,0.26396942138671875,0.00350189208984375,0.034820556640625,6
DPS interface for compact regions/map on List,2^10,mapTRL.force,8,2.0,0.0,0.26396942138671875,0.00350189208984375,0.034820556640625,6
DPS interface for compact regions/map on List,2^10,mapTRL.force,9,2.0,0.0,0.26396942138671875,0.00350189208984375,0.034820556640625,6
DPS interface for compact regions/map on List,2^10,mapTRL.force,10,2.0,0.0,0.26396942138671875,0.00350189208984375,0.034820556640625,6
DPS interface for compact regions/map on List,2^10,mapTRL.copyCR,1,2.0,0.0,0.32666778564453125,0.00350189208984375,0.034820556640625,6
DPS interface for compact regions/map on List,2^10,mapTRL.copyCR,2,2.0,0.0,0.32666778564453125,0.00350189208984375,0.034820556640625,6
DPS interface for compact regions/map on List,2^10,mapTRL.copyCR,3,2.0,0.0,0.32666778564453125,0.00350189208984375,0.034820556640625,6
DPS interface for compact regions/map on List,2^10,mapTRL.copyCR,4,2.0,0.0,0.32666778564453125,0.00350189208984375,0.034820556640625,6
DPS interface for compact regions/map on List,2^10,mapTRL.copyCR,5,2.0,0.0,0.32666778564453125,0.00350189208984375,0.034820556640625,6
DPS interface for compact regions/map on List,2^10,mapTRL.copyCR,6,2.0,0.0,0.32666778564453125,0.00350189208984375,0.034820556640625,6
DPS interface for compact regions/map on List,2^10,mapTRL.copyCR,7,2.0,0.0,0.32666778564453125,0.00350189208984375,0.034820556640625,6
DPS interface for compact regions/map on List,2^10,mapTRL.copyCR,8,2.0,0.0,0.32666778564453125,0.00350189208984375,0.034820556640625,6
DPS interface for compact regions/map on List,2^10,mapTRL.copyCR,9,2.0,0.0,0.32666778564453125,0.00350189208984375,0.034820556640625,6
DPS interface for compact regions/map on List,2^10,mapTRL.copyCR,10,2.0,0.0,0.32666778564453125,0.00350189208984375,0.034820556640625,6
DPS interface for compact regions/map on List,2^10,mapTRS.force,1,2.0,0.0,0.23310089111328125,0.00350189208984375,0.034820556640625,6
DPS interface for compact regions/map on List,2^10,mapTRS.force,2,2.0,0.0,0.23310089111328125,0.00350189208984375,0.034820556640625,6
DPS interface for compact regions/map on List,2^10,mapTRS.force,3,2.0,0.0,0.23310089111328125,0.00350189208984375,0.034820556640625,6
DPS interface for compact regions/map on List,2^10,mapTRS.force,4,2.0,0.0,0.23310089111328125,0.00350189208984375,0.034820556640625,6
DPS interface for compact regions/map on List,2^10,mapTRS.force,5,2.0,0.0,0.23310089111328125,0.00350189208984375,0.034820556640625,6
DPS interface for compact regions/map on List,2^10,mapTRS.force,6,2.0,0.0,0.23310089111328125,0.00350189208984375,0.034820556640625,6
DPS interface for compact regions/map on List,2^10,mapTRS.force,7,2.0,0.0,0.23310089111328125,0.00350189208984375,0.034820556640625,6
DPS interface for compact regions/map on List,2^10,mapTRS.force,8,2.0,0.0,0.23310089111328125,0.00350189208984375,0.034820556640625,6
DPS interface for compact regions/map on List,2^10,mapTRS.force,9,2.0,0.0,0.23310089111328125,0.00350189208984375,0.034820556640625,6
DPS interface for compact regions/map on List,2^10,mapTRS.force,10,2.0,0.0,0.23310089111328125,0.00350189208984375,0.034820556640625,6
DPS interface for compact regions/map on List,2^10,mapTRS.copyCR,1,2.0,0.0,0.29579925537109375,0.00350189208984375,0.034820556640625,6
DPS interface for compact regions/map on List,2^10,mapTRS.copyCR,2,2.0,0.0,0.29579925537109375,0.00350189208984375,0.034820556640625,6
DPS interface for compact regions/map on List,2^10,mapTRS.copyCR,3,2.0,0.0,0.29579925537109375,0.00350189208984375,0.034820556640625,6
DPS interface for compact regions/map on List,2^10,mapTRS.copyCR,4,2.0,0.0,0.29579925537109375,0.00350189208984375,0.034820556640625,6
DPS interface for compact regions/map on List,2^10,mapTRS.copyCR,5,2.0,0.0,0.29579925537109375,0.00350189208984375,0.034820556640625,6
DPS interface for compact regions/map on List,2^10,mapTRS.copyCR,6,2.0,0.0,0.29579925537109375,0.00350189208984375,0.034820556640625,6
DPS interface for compact regions/map on List,2^10,mapTRS.copyCR,7,2.0,0.0,0.29579925537109375,0.00350189208984375,0.034820556640625,6
DPS interface for compact regions/map on List,2^10,mapTRS.copyCR,8,2.0,0.0,0.29579925537109375,0.00350189208984375,0.034820556640625,6
DPS interface for compact regions/map on List,2^10,mapTRS.copyCR,9,2.0,0.0,0.29579925537109375,0.00350189208984375,0.034820556640625,6
DPS interface for compact regions/map on List,2^10,mapTRS.copyCR,10,2.0,0.0,0.29579925537109375,0.00350189208984375,0.034820556640625,6
DPS interface for compact regions/map on List,2^10,mapTRSH.force,1,2.0,0.0,0.23370361328125,0.00350189208984375,0.034820556640625,6
DPS interface for compact regions/map on List,2^10,mapTRSH.force,2,2.0,0.0,0.23370361328125,0.00350189208984375,0.034820556640625,6
DPS interface for compact regions/map on List,2^10,mapTRSH.force,3,2.0,0.0,0.23370361328125,0.00350189208984375,0.034820556640625,6
DPS interface for compact regions/map on List,2^10,mapTRSH.force,4,2.0,0.0,0.23370361328125,0.00350189208984375,0.034820556640625,6
DPS interface for compact regions/map on List,2^10,mapTRSH.force,5,2.0,0.0,0.23370361328125,0.00350189208984375,0.034820556640625,6
